time[s],q_0[mm],q_2[mm]
15.0600000000,-5.9978680000,0.0000000000
15.0700000000,-5.9970990000,0.0000000000
15.0800000000,-5.9962110000,0.0000000000
15.0900000000,-5.9952050000,0.0000000000
15.1000000000,-5.9940800000,0.0000000000
15.1100000000,-5.9928380000,0.0000000000
15.1200000000,-5.9914770000,0.0000000000
15.1300000000,-5.9899980000,0.0000000000
15.1400000000,-5.9884010000,0.0000000000
15.1500000000,-5.9866860000,0.0000000000
15.1600000000,-5.9848530000,0.0000000000
15.1700000000,-5.9829020000,0.0000000000
15.1800000000,-5.9808340000,0.0000000000
15.1900000000,-5.9786480000,0.0000000000
15.2000000000,-5.9763440000,0.0000000000
15.2100000000,-5.9739230000,0.0000000000
15.2200000000,-5.9713840000,0.0000000000
15.2300000000,-5.9687280000,0.0000000000
15.2400000000,-5.9659550000,0.0000000000
15.2500000000,-5.9630650000,0.0000000000
15.2600000000,-5.9600580000,0.0000000000
15.2700000000,-5.9569340000,0.0000000000
15.2800000000,-5.9536930000,0.0000000000
15.2900000000,-5.9503360000,0.0000000000
15.3000000000,-5.9468620000,0.0000000000
15.3100000000,-5.9432720000,0.0000000000
15.3200000000,-5.9395650000,0.0000000000
15.3300000000,-5.9357430000,0.0000000000
15.3400000000,-5.9318040000,0.0000000000
15.3500000000,-5.9277500000,0.0000000000
15.3600000000,-5.9235810000,0.0000000000
15.3700000000,-5.9192960000,0.0000000000
15.3800000000,-5.9148950000,0.0000000000
15.3900000000,-5.9103800000,0.0000000000
15.4000000000,-5.9057490000,0.0000000000
15.4100000000,-5.9010040000,0.0000000000
15.4200000000,-5.8961450000,0.0000000000
15.4300000000,-5.8911710000,0.0000000000
15.4400000000,-5.8860830000,0.0000000000
15.4500000000,-5.8808810000,0.0000000000
15.4600000000,-5.8755650000,0.0000000000
15.4700000000,-5.8701360000,0.0000000000
15.4800000000,-5.8645940000,0.0000000000
15.4900000000,-5.8589380000,0.0000000000
15.5000000000,-5.8531700000,0.0000000000
15.5100000000,-5.8472880000,0.0000000000
15.5200000000,-5.8412950000,0.0000000000
15.5300000000,-5.8351890000,0.0000000000
15.5400000000,-5.8289720000,0.0000000000
15.5500000000,-5.8226420000,0.0000000000
15.5600000000,-5.8162020000,0.0000000000
15.5700000000,-5.8096500000,0.0000000000
15.5800000000,-5.8029870000,0.0000000000
15.5900000000,-5.7962130000,0.0000000000
15.6000000000,-5.7893290000,0.0000000000
15.6100000000,-5.7823350000,0.0000000000
15.6200000000,-5.7752320000,0.0000000000
15.6300000000,-5.7680180000,0.0000000000
15.6400000000,-5.7606960000,0.0000000000
15.6500000000,-5.7532640000,0.0000000000
15.6600000000,-5.7457240000,0.0000000000
15.6700000000,-5.7380750000,0.0000000000
15.6800000000,-5.7303180000,0.0000000000
15.6900000000,-5.7224530000,0.0000000000
15.7000000000,-5.7144810000,0.0000000000
15.7100000000,-5.7064020000,0.0000000000
15.7200000000,-5.6982160000,0.0000000000
15.7300000000,-5.6899230000,0.0000000000
15.7400000000,-5.6815240000,0.0000000000
15.7500000000,-5.6730200000,0.0000000000
15.7600000000,-5.6644090000,0.0000000000
15.7700000000,-5.6556940000,0.0000000000
15.7800000000,-5.6468740000,0.0000000000
15.7900000000,-5.6379490000,0.0000000000
15.8000000000,-5.6289200000,0.0000000000
15.8100000000,-5.6197870000,0.0000000000
15.8200000000,-5.6105510000,0.0000000000
15.8300000000,-5.6012120000,0.0000000000
15.8400000000,-5.5917700000,0.0000000000
15.8500000000,-5.5822260000,0.0000000000
15.8600000000,-5.5725800000,0.0000000000
15.8700000000,-5.5628320000,0.0000000000
15.8800000000,-5.5529830000,0.0000000000
15.8900000000,-5.5430340000,0.0000000000
15.9000000000,-5.5329840000,0.0000000000
15.9100000000,-5.5228340000,0.0000000000
15.9200000000,-5.5125840000,0.0000000000
15.9300000000,-5.5022350000,0.0000000000
15.9400000000,-5.4917880000,0.0000000000
15.9500000000,-5.4812420000,0.0000000000
15.9600000000,-5.4705980000,0.0000000000
15.9700000000,-5.4598560000,0.0000000000
15.9800000000,-5.4490180000,0.0000000000
15.9900000000,-5.4380820000,0.0000000000
16.0000000000,-5.4270510000,0.0000000000
16.0100000000,-5.4159240000,0.0000000000
16.0200000000,-5.4047010000,0.0000000000
16.0300000000,-5.3933830000,0.0000000000
16.0400000000,-5.3819710000,0.0000000000
16.0500000000,-5.3704650000,0.0000000000
16.0600000000,-5.3588650000,0.0000000000
16.0700000000,-5.3471720000,0.0000000000
16.0800000000,-5.3353870000,0.0000000000
16.0900000000,-5.3235090000,0.0000000000
16.1000000000,-5.3115400000,0.0000000000
16.1100000000,-5.2994790000,0.0000000000
16.1200000000,-5.2873280000,0.0000000000
16.1300000000,-5.2750860000,0.0000000000
16.1400000000,-5.2627540000,0.0000000000
16.1500000000,-5.2503330000,0.0000000000
16.1600000000,-5.2378230000,0.0000000000
16.1700000000,-5.2252250000,0.0000000000
16.1800000000,-5.2125390000,0.0000000000
16.1900000000,-5.1997660000,0.0000000000
16.2000000000,-5.1869060000,0.0000000000
16.2100000000,-5.1739590000,0.0000000000
16.2200000000,-5.1609270000,0.0000000000
16.2300000000,-5.1478090000,0.0000000000
16.2400000000,-5.1346070000,0.0000000000
16.2500000000,-5.1213200000,0.0000000000
16.2600000000,-5.1079500000,0.0000000000
16.2700000000,-5.0944960000,0.0000000000
16.2800000000,-5.0809600000,0.0000000000
16.2900000000,-5.0673410000,0.0000000000
16.3000000000,-5.0536410000,0.0000000000
16.3100000000,-5.0398600000,0.0000000000
16.3200000000,-5.0259980000,0.0000000000
16.3300000000,-5.0120570000,0.0000000000
16.3400000000,-4.9980360000,0.0000000000
16.3500000000,-4.9839360000,0.0000000000
16.3600000000,-4.9697570000,0.0000000000
16.3700000000,-4.9555010000,0.0000000000
16.3800000000,-4.9411680000,0.0000000000
16.3900000000,-4.9267580000,0.0000000000
16.4000000000,-4.9122720000,0.0000000000
16.4100000000,-4.8977100000,0.0000000000
16.4200000000,-4.8830740000,0.0000000000
16.4300000000,-4.8683630000,0.0000000000
16.4400000000,-4.8535790000,0.0000000000
16.4500000000,-4.8387210000,0.0000000000
16.4600000000,-4.8237910000,0.0000000000
16.4700000000,-4.8087890000,0.0000000000
16.4800000000,-4.7937150000,0.0000000000
16.4900000000,-4.7785700000,0.0000000000
16.5000000000,-4.7633560000,0.0000000000
16.5100000000,-4.7480710000,0.0000000000
16.5200000000,-4.7327180000,0.0000000000
16.5300000000,-4.7172960000,0.0000000000
16.5400000000,-4.7018070000,0.0000000000
16.5500000000,-4.6862500000,0.0000000000
16.5600000000,-4.6706270000,0.0000000000
16.5700000000,-4.6549380000,0.0000000000
16.5800000000,-4.6391830000,0.0000000000
16.5900000000,-4.6233640000,0.0000000000
16.6000000000,-4.6074800000,0.0000000000
16.6100000000,-4.5915340000,0.0000000000
16.6200000000,-4.5755240000,0.0000000000
16.6300000000,-4.5594520000,0.0000000000
16.6400000000,-4.5433190000,0.0000000000
16.6500000000,-4.5271240000,0.0000000000
16.6600000000,-4.5108700000,0.0000000000
16.6700000000,-4.4945550000,0.0000000000
16.6800000000,-4.4781820000,0.0000000000
16.6900000000,-4.4617500000,0.0000000000
16.7000000000,-4.4452610000,0.0000000000
16.7100000000,-4.4287150000,0.0000000000
16.7200000000,-4.4121120000,0.0000000000
16.7300000000,-4.3954530000,0.0000000000
16.7400000000,-4.3787400000,0.0000000000
16.7500000000,-4.3619710000,0.0000000000
16.7600000000,-4.3451500000,0.0000000000
16.7700000000,-4.3282750000,0.0000000000
16.7800000000,-4.3113470000,0.0000000000
16.7900000000,-4.2943680000,0.0000000000
16.8000000000,-4.2773380000,0.0000000000
16.8100000000,-4.2602570000,0.0000000000
16.8200000000,-4.2431270000,0.0000000000
16.8300000000,-4.2259470000,0.0000000000
16.8400000000,-4.2087190000,0.0000000000
16.8500000000,-4.1914440000,0.0000000000
16.8600000000,-4.1741210000,0.0000000000
16.8700000000,-4.1567520000,0.0000000000
16.8800000000,-4.1393370000,0.0000000000
16.8900000000,-4.1218780000,0.0000000000
16.9000000000,-4.1043740000,0.0000000000
16.9100000000,-4.0868260000,0.0000000000
16.9200000000,-4.0692360000,0.0000000000
16.9300000000,-4.0516030000,0.0000000000
16.9400000000,-4.0339290000,0.0000000000
16.9500000000,-4.0162140000,0.0000000000
16.9600000000,-3.9984590000,0.0000000000
16.9700000000,-3.9806640000,0.0000000000
16.9800000000,-3.9628310000,0.0000000000
16.9900000000,-3.9449600000,0.0000000000
17.0000000000,-3.9270510000,0.0000000000
17.0100000000,-3.9091060000,0.0000000000
17.0200000000,-3.8911250000,0.0000000000
17.0300000000,-3.8731090000,0.0000000000
17.0400000000,-3.8550580000,0.0000000000
17.0500000000,-3.8369730000,0.0000000000
17.0600000000,-3.8188560000,0.0000000000
17.0700000000,-3.8007060000,0.0000000000
17.0800000000,-3.7825250000,0.0000000000
17.0900000000,-3.7643120000,0.0000000000
17.1000000000,-3.7460700000,0.0000000000
17.1100000000,-3.7277980000,0.0000000000
17.1200000000,-3.7094970000,0.0000000000
17.1300000000,-3.6911680000,0.0000000000
17.1400000000,-3.6728120000,0.0000000000
17.1500000000,-3.6544300000,0.0000000000
17.1600000000,-3.6360210000,0.0000000000
17.1700000000,-3.6175880000,0.0000000000
17.1800000000,-3.5991300000,0.0000000000
17.1900000000,-3.5806480000,0.0000000000
17.2000000000,-3.5621440000,0.0000000000
17.2100000000,-3.5436170000,0.0000000000
17.2200000000,-3.5250690000,0.0000000000
17.2300000000,-3.5065000000,0.0000000000
17.2400000000,-3.4879110000,0.0000000000
17.2500000000,-3.4693030000,0.0000000000
17.2600000000,-3.4506770000,0.0000000000
17.2700000000,-3.4320320000,0.0000000000
17.2800000000,-3.4133710000,0.0000000000
17.2900000000,-3.3946930000,0.0000000000
17.3000000000,-3.3760000000,0.0000000000
17.3100000000,-3.3572910000,0.0000000000
17.3200000000,-3.3385690000,0.0000000000
17.3300000000,-3.3198330000,0.0000000000
17.3400000000,-3.3010850000,0.0000000000
17.3500000000,-3.2823250000,0.0000000000
17.3600000000,-3.2635540000,0.0000000000
17.3700000000,-3.2447720000,0.0000000000
17.3800000000,-3.2259800000,0.0000000000
17.3900000000,-3.2071800000,0.0000000000
17.4000000000,-3.1883720000,0.0000000000
17.4100000000,-3.1695560000,0.0000000000
17.4200000000,-3.1507330000,0.0000000000
17.4300000000,-3.1319040000,0.0000000000
17.4400000000,-3.1130710000,0.0000000000
17.4500000000,-3.0942320000,0.0000000000
17.4600000000,-3.0753900000,0.0000000000
17.4700000000,-3.0565450000,0.0000000000
17.4800000000,-3.0376980000,0.0000000000
17.4900000000,-3.0188490000,0.0000000000
17.5000000000,-3.0000000000,0.0000000000
17.5100000000,-2.9811510000,0.0000000000
17.5200000000,-2.9623020000,0.0000000000
17.5300000000,-2.9434550000,0.0000000000
17.5400000000,-2.9246100000,0.0000000000
17.5500000000,-2.9057680000,0.0000000000
17.5600000000,-2.8869290000,0.0000000000
17.5700000000,-2.8680960000,0.0000000000
17.5800000000,-2.8492670000,0.0000000000
17.5900000000,-2.8304440000,0.0000000000
17.6000000000,-2.8116280000,0.0000000000
17.6100000000,-2.7928200000,0.0000000000
17.6200000000,-2.7740200000,0.0000000000
17.6300000000,-2.7552280000,0.0000000000
17.6400000000,-2.7364460000,0.0000000000
17.6500000000,-2.7176750000,0.0000000000
17.6600000000,-2.6989150000,0.0000000000
17.6700000000,-2.6801670000,0.0000000000
17.6800000000,-2.6614310000,0.0000000000
17.6900000000,-2.6427090000,0.0000000000
17.7000000000,-2.6240000000,0.0000000000
17.7100000000,-2.6053070000,0.0000000000
17.7200000000,-2.5866290000,0.0000000000
17.7300000000,-2.5679680000,0.0000000000
17.7400000000,-2.5493230000,0.0000000000
17.7500000000,-2.5306970000,0.0000000000
17.7600000000,-2.5120890000,0.0000000000
17.7700000000,-2.4935000000,0.0000000000
17.7800000000,-2.4749310000,0.0000000000
17.7900000000,-2.4563830000,0.0000000000
17.8000000000,-2.4378560000,0.0000000000
17.8100000000,-2.4193520000,0.0000000000
17.8200000000,-2.4008700000,0.0000000000
17.8300000000,-2.3824120000,0.0000000000
17.8400000000,-2.3639790000,0.0000000000
17.8500000000,-2.3455700000,0.0000000000
17.8600000000,-2.3271880000,0.0000000000
17.8700000000,-2.3088320000,0.0000000000
17.8800000000,-2.2905030000,0.0000000000
17.8900000000,-2.2722020000,0.0000000000
17.9000000000,-2.2539300000,0.0000000000
17.9100000000,-2.2356880000,0.0000000000
17.9200000000,-2.2174750000,0.0000000000
17.9300000000,-2.1992940000,0.0000000000
17.9400000000,-2.1811440000,0.0000000000
17.9500000000,-2.1630270000,0.0000000000
17.9600000000,-2.1449420000,0.0000000000
17.9700000000,-2.1268910000,0.0000000000
17.9800000000,-2.1088750000,0.0000000000
17.9900000000,-2.0908940000,0.0000000000
18.0000000000,-2.0729490000,0.0000000000
18.0100000000,-2.0550400000,0.0000000000
18.0200000000,-2.0371690000,0.0000000000
18.0300000000,-2.0193360000,0.0000000000
18.0400000000,-2.0015410000,0.0000000000
18.0500000000,-1.9837860000,0.0000000000
18.0600000000,-1.9660710000,0.0000000000
18.0700000000,-1.9483970000,0.0000000000
18.0800000000,-1.9307640000,0.0000000000
18.0900000000,-1.9131740000,0.0000000000
18.1000000000,-1.8956260000,0.0000000000
18.1100000000,-1.8781220000,0.0000000000
18.1200000000,-1.8606630000,0.0000000000
18.1300000000,-1.8432480000,0.0000000000
18.1400000000,-1.8258790000,0.0000000000
18.1500000000,-1.8085560000,0.0000000000
18.1600000000,-1.7912810000,0.0000000000
18.1700000000,-1.7740530000,0.0000000000
18.1800000000,-1.7568730000,0.0000000000
18.1900000000,-1.7397430000,0.0000000000
18.2000000000,-1.7226620000,0.0000000000
18.2100000000,-1.7056320000,0.0000000000
18.2200000000,-1.6886530000,0.0000000000
18.2300000000,-1.6717250000,0.0000000000
18.2400000000,-1.6548500000,0.0000000000
18.2500000000,-1.6380290000,0.0000000000
18.2600000000,-1.6212600000,0.0000000000
18.2700000000,-1.6045470000,0.0000000000
18.2800000000,-1.5878880000,0.0000000000
18.2900000000,-1.5712850000,0.0000000000
18.3000000000,-1.5547390000,0.0000000000
18.3100000000,-1.5382500000,0.0000000000
18.3200000000,-1.5218180000,0.0000000000
18.3300000000,-1.5054450000,0.0000000000
18.3400000000,-1.4891300000,0.0000000000
18.3500000000,-1.4728760000,0.0000000000
18.3600000000,-1.4566810000,0.0000000000
18.3700000000,-1.4405480000,0.0000000000
18.3800000000,-1.4244760000,0.0000000000
18.3900000000,-1.4084660000,0.0000000000
18.4000000000,-1.3925200000,0.0000000000
18.4100000000,-1.3766360000,0.0000000000
18.4200000000,-1.3608170000,0.0000000000
18.4300000000,-1.3450620000,0.0000000000
18.4400000000,-1.3293730000,0.0000000000
18.4500000000,-1.3137500000,0.0000000000
18.4600000000,-1.2981930000,0.0000000000
18.4700000000,-1.2827040000,0.0000000000
18.4800000000,-1.2672820000,0.0000000000
18.4900000000,-1.2519290000,0.0000000000
18.5000000000,-1.2366440000,0.0000000000
18.5100000000,-1.2214300000,0.0000000000
18.5200000000,-1.2062850000,0.0000000000
18.5300000000,-1.1912110000,0.0000000000
18.5400000000,-1.1762090000,0.0000000000
18.5500000000,-1.1612790000,0.0000000000
18.5600000000,-1.1464210000,0.0000000000
18.5700000000,-1.1316370000,0.0000000000
18.5800000000,-1.1169260000,0.0000000000
18.5900000000,-1.1022900000,0.0000000000
18.6000000000,-1.0877280000,0.0000000000
18.6100000000,-1.0732420000,0.0000000000
18.6200000000,-1.0588320000,0.0000000000
18.6300000000,-1.0444990000,0.0000000000
18.6400000000,-1.0302430000,0.0000000000
18.6500000000,-1.0160640000,0.0000000000
18.6600000000,-1.0019640000,0.0000000000
18.6700000000,-0.9879430000,0.0000000000
18.6800000000,-0.9740020000,0.0000000000
18.6900000000,-0.9601400000,0.0000000000
18.7000000000,-0.9463590000,0.0000000000
18.7100000000,-0.9326590000,0.0000000000
18.7200000000,-0.9190400000,0.0000000000
18.7300000000,-0.9055040000,0.0000000000
18.7400000000,-0.8920500000,0.0000000000
18.7500000000,-0.8786800000,0.0000000000
18.7600000000,-0.8653930000,0.0000000000
18.7700000000,-0.8521910000,0.0000000000
18.7800000000,-0.8390730000,0.0000000000
18.7900000000,-0.8260410000,0.0000000000
18.8000000000,-0.8130940000,0.0000000000
18.8100000000,-0.8002340000,0.0000000000
18.8200000000,-0.7874610000,0.0000000000
18.8300000000,-0.7747750000,0.0000000000
18.8400000000,-0.7621770000,0.0000000000
18.8500000000,-0.7496670000,0.0000000000
18.8600000000,-0.7372460000,0.0000000000
18.8700000000,-0.7249140000,0.0000000000
18.8800000000,-0.7126720000,0.0000000000
18.8900000000,-0.7005210000,0.0000000000
18.9000000000,-0.6884600000,0.0000000000
18.9100000000,-0.6764910000,0.0000000000
18.9200000000,-0.6646130000,0.0000000000
18.9300000000,-0.6528280000,0.0000000000
18.9400000000,-0.6411350000,0.0000000000
18.9500000000,-0.6295350000,0.0000000000
18.9600000000,-0.6180290000,0.0000000000
18.9700000000,-0.6066170000,0.0000000000
18.9800000000,-0.5952990000,0.0000000000
18.9900000000,-0.5840760000,0.0000000000
19.0000000000,-0.5729490000,0.0000000000
19.0100000000,-0.5619180000,0.0000000000
19.0200000000,-0.5509820000,0.0000000000
19.0300000000,-0.5401440000,0.0000000000
19.0400000000,-0.5294020000,0.0000000000
19.0500000000,-0.5187580000,0.0000000000
19.0600000000,-0.5082120000,0.0000000000
19.0700000000,-0.4977650000,0.0000000000
19.0800000000,-0.4874160000,0.0000000000
19.0900000000,-0.4771660000,0.0000000000
19.1000000000,-0.4670160000,0.0000000000
19.1100000000,-0.4569660000,0.0000000000
19.1200000000,-0.4470170000,0.0000000000
19.1300000000,-0.4371680000,0.0000000000
19.1400000000,-0.4274200000,0.0000000000
19.1500000000,-0.4177740000,0.0000000000
19.1600000000,-0.4082300000,0.0000000000
19.1700000000,-0.3987880000,0.0000000000
19.1800000000,-0.3894490000,0.0000000000
19.1900000000,-0.3802130000,0.0000000000
19.2000000000,-0.3710800000,0.0000000000
19.2100000000,-0.3620510000,0.0000000000
19.2200000000,-0.3531260000,0.0000000000
19.2300000000,-0.3443060000,0.0000000000
19.2400000000,-0.3355910000,0.0000000000
19.2500000000,-0.3269800000,0.0000000000
19.2600000000,-0.3184760000,0.0000000000
19.2700000000,-0.3100770000,0.0000000000
19.2800000000,-0.3017840000,0.0000000000
19.2900000000,-0.2935980000,0.0000000000
19.3000000000,-0.2855190000,0.0000000000
19.3100000000,-0.2775470000,0.0000000000
19.3200000000,-0.2696820000,0.0000000000
19.3300000000,-0.2619250000,0.0000000000
19.3400000000,-0.2542760000,0.0000000000
19.3500000000,-0.2467360000,0.0000000000
19.3600000000,-0.2393040000,0.0000000000
19.3700000000,-0.2319820000,0.0000000000
19.3800000000,-0.2247680000,0.0000000000
19.3900000000,-0.2176650000,0.0000000000
19.4000000000,-0.2106710000,0.0000000000
19.4100000000,-0.2037870000,0.0000000000
19.4200000000,-0.1970130000,0.0000000000
19.4300000000,-0.1903500000,0.0000000000
19.4400000000,-0.1837980000,0.0000000000
19.4500000000,-0.1773580000,0.0000000000
19.4600000000,-0.1710280000,0.0000000000
19.4700000000,-0.1648110000,0.0000000000
19.4800000000,-0.1587050000,0.0000000000
19.4900000000,-0.1527120000,0.0000000000
19.5000000000,-0.1468300000,0.0000000000
19.5100000000,-0.1410620000,0.0000000000
19.5200000000,-0.1354060000,0.0000000000
19.5300000000,-0.1298640000,0.0000000000
19.5400000000,-0.1244350000,0.0000000000
19.5500000000,-0.1191190000,0.0000000000
19.5600000000,-0.1139170000,0.0000000000
19.5700000000,-0.1088290000,0.0000000000
19.5800000000,-0.1038550000,0.0000000000
19.5900000000,-0.0989960000,0.0000000000
19.6000000000,-0.0942510000,0.0000000000
19.6100000000,-0.0896200000,0.0000000000
19.6200000000,-0.0851050000,0.0000000000
19.6300000000,-0.0807040000,0.0000000000
19.6400000000,-0.0764190000,0.0000000000
19.6500000000,-0.0722500000,0.0000000000
19.6600000000,-0.0681960000,0.0000000000
19.6700000000,-0.0642570000,0.0000000000
19.6800000000,-0.0604350000,0.0000000000
19.6900000000,-0.0567280000,0.0000000000
19.7000000000,-0.0531380000,0.0000000000
19.7100000000,-0.0496640000,0.0000000000
19.7200000000,-0.0463070000,0.0000000000
19.7300000000,-0.0430660000,0.0000000000
19.7400000000,-0.0399420000,0.0000000000
19.7500000000,-0.0369350000,0.0000000000
19.7600000000,-0.0340450000,0.0000000000
19.7700000000,-0.0312720000,0.0000000000
19.7800000000,-0.0286160000,0.0000000000
19.7900000000,-0.0260770000,0.0000000000
19.8000000000,-0.0236560000,0.0000000000
19.8100000000,-0.0213520000,0.0000000000
19.8200000000,-0.0191660000,0.0000000000
19.8300000000,-0.0170980000,0.0000000000
19.8400000000,-0.0151470000,0.0000000000
19.8500000000,-0.0133140000,0.0000000000
19.8600000000,-0.0115990000,0.0000000000
19.8700000000,-0.0100020000,0.0000000000
19.8800000000,-0.0085230000,0.0000000000
19.8900000000,-0.0071620000,0.0000000000
19.9000000000,-0.0059200000,0.0000000000
19.9100000000,-0.0047950000,0.0000000000
19.9200000000,-0.0037890000,0.0000000000
19.9300000000,-0.0029010000,0.0000000000
19.9400000000,-0.0021320000,0.0000000000
19.9500000000,-0.0014800000,0.0000000000
19.9600000000,-0.0009470000,0.0000000000
19.9700000000,-0.0005330000,0.0000000000
19.9800000000,-0.0002370000,0.0000000000
19.9900000000,-0.0000590000,0.0000000000
20.0000000000,-0.0000000000,0.0000000000
